,name,code,rarity,min_price,avg_price
2,Ancient City - Rainbow Ruins,RYMP,Common,0.25,1.42
3,Ancient City - Rainbow Ruins,LDS1,Common,0.25,1.6
4,Ancient City - Rainbow Ruins,SGX1,Common,0.25,1.17
5,Ancient City - Rainbow Ruins,SDCB,Common,0.25,1.16
6,Ancient City - Rainbow Ruins,LCGX,Common,0.35,1.69
7,Ancient City - Rainbow Ruins,FOTB,Ultimate Rare,1.26,1.65
8,Ancient City - Rainbow Ruins,BATT,Starfoil Rare,18.98,25.62
0,Symphonic Warrior DJJ,DIFO,Common,0.29,1.81
0,Libromancer Firestarter,BACH,Super Rare,0.39,1.23
0,Birth of the Prominence Flame,LIOV,Common,0.43,1.8
1,Birth of the Prominence Flame,MP22,Rare,0.54,1.11
0,"Garura, Wings of Resonant Life",POTE,Ultra Rare,19.49,22.83
0,Galaxy Soldier,GFP2,Ultra Rare,1.0,2.71
1,Galaxy Soldier,BLLR,Ultra Rare,1.97,3.86
2,Galaxy Soldier,DUPO,Ultra Rare,1.99,3.53
3,Galaxy Soldier,WSUP,Prismatic Secret Rare,5.19,10.52
0,Arianna the Labrynth Servant,TAMA,Ultra Rare,11.99,14.72
1,Arianna the Labrynth Servant,TAMA,Collector's Rare,11.99,14.73
0,Lightning Storm,MP22,Prismatic Secret Rare,17.0,21.04
1,Lightning Storm,KICO,Ultra Rare,19.71,23.28
2,Lightning Storm,KICO,Collector's Rare,19.71,23.28
3,Lightning Storm,IGAS,Secret Rare,31.99,42.56
4,Lightning Storm,IGAS,Starlight Rare,31.99,43.22
0,Dark Sanctuary,LDS3,Common,0.29,1.18
1,Dark Sanctuary,LED5,Rare,0.39,1.55
2,Dark Sanctuary,DPRP,Ultra Rare,4.28,5.21
0,Geomathmech Final Sigma,GFP2,Ultra Rare,0.54,1.3
1,Geomathmech Final Sigma,MYFI,Secret Rare,1.97,4.55
0,Magikuriboh,BACH,Super Rare,0.88,2.08
0,Sprite's Blessing,INOV,Common,0.35,1.2
1,Sprite's Blessing,MP17,Common,0.35,1.24
2,Sprite's Blessing,MP22,Ultra Rare,0.35,1.16
0,Beetrooper Light Flapper,BODE,Ultra Rare,0.24,1.77
1,Beetrooper Light Flapper,MP22,Common,0.46,1.08
0,Sea Stealth II,LED9,Rare,0.29,1.62
0,Magikey Fiend - Transfurlmine,MP22,Rare,0.29,1.18
1,Magikey Fiend - Transfurlmine,BODE,Super Rare,0.49,1.64
0,"Bluebeard, the Plunder Patroll Shipwright",ETCO,Common,0.18,1.7
1,"Bluebeard, the Plunder Patroll Shipwright",GFP2,Ultra Rare,0.49,1.29
0,Double Cyclone,SGX1,Common,0.25,1.18
1,Double Cyclone,DREV,Common,0.35,1.3
2,Double Cyclone,DP10,Common,0.35,1.3
3,Double Cyclone,SDSE,Common,0.35,1.22
4,Double Cyclone,SBTK,Common,0.35,1.24
0,Dragunity Brandistock,HA04,Super Rare,0.25,1.3
1,Dragunity Brandistock,HAC1,Common,0.25,1.61
2,Dragunity Brandistock,SDDL,Common,0.35,1.26
3,Dragunity Brandistock,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.71
4,Dragunity Brandistock,DT04,Duel Terminal Normal Parallel Rare,0.99,1.72
0,Dinomorphia Rexterm,DIFO,Ultra Rare,2.08,4.42
0,Morphtronic Telefon,POTE,Common,0.5,1.7
0,Ally of Justice Garadholg,HA01,Super Rare,0.33,1.23
1,Ally of Justice Garadholg,HAC1,Common,0.42,1.58
2,Ally of Justice Garadholg,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.67
3,Ally of Justice Garadholg,DT01,Duel Terminal Normal Parallel Rare,0.99,1.0
0,Cyberdark Keel,SGX1,Common,0.54,1.17
1,Cyberdark Keel,SDCS,Common,0.57,1.74
2,Cyberdark Keel,LEDU,Common,0.83,1.32
3,Cyberdark Keel,LDS1,Common,0.99,1.73
4,Cyberdark Keel,DP04,Common,1.0,2.24
5,Cyberdark Keel,CDIP,Super Rare,2.89,4.79
6,Cyberdark Keel,CDIP,Ultimate Rare,2.89,4.77
7,Cyberdark Keel,DT05,Duel Terminal Normal Parallel Rare,2.9,8.82
0,Predaplant Chlamydosundew,LDS3,Common,0.49,1.19
1,Predaplant Chlamydosundew,LED5,Common,0.65,1.66
2,Predaplant Chlamydosundew,FUEN,Secret Rare,1.0,3.88
0,The Fabled Unicore,HAC1,Common,0.99,1.24
1,The Fabled Unicore,HAC1,Duel Terminal Normal Parallel Rare,1.02,1.27
2,The Fabled Unicore,HA04,Secret Rare,2.02,3.02
3,The Fabled Unicore,DT04,Duel Terminal Super Parallel Rare,6.5,6.5
0,Goyo Guardian,HAC1,Common,0.42,1.23
1,Goyo Guardian,DUSA,Ultra Rare,0.6,1.7
2,Goyo Guardian,BLAR,Ultra Rare,0.64,1.95
3,Goyo Guardian,HAC1,Duel Terminal Normal Parallel Rare,1.0,1.22
4,Goyo Guardian,PGL2,Gold Rare,1.99,3.6
5,Goyo Guardian,LC5D,Super Rare,2.32,3.88
6,Goyo Guardian,TDGS,Ultra Rare,4.36,7.34
7,Goyo Guardian,TDGS,Ultimate Rare,4.49,7.62
8,Goyo Guardian,CT05,Secret Rare,6.79,10.41
9,Goyo Guardian,DT01,Duel Terminal Super Parallel Rare,19.99,62.26
10,Goyo Guardian,DTP1,Duel Terminal Super Parallel Rare,25000.0,25000.0
0,Armed Dragon Thunder LV3,MP22,Common,0.46,1.17
1,Armed Dragon Thunder LV3,BLVO,Super Rare,0.5,1.57
0,Enemy Controller,BP02,Common,0.25,1.49
1,Enemy Controller,SR01,Common,0.25,1.37
2,Enemy Controller,EGS1,Common,0.25,1.32
3,Enemy Controller,SDSC,Common,0.3,1.62
4,Enemy Controller,BP01,Common,0.3,1.45
5,Enemy Controller,SDBE,Common,0.3,1.48
6,Enemy Controller,BP03,Common,0.3,1.62
7,Enemy Controller,SDKS,Common,0.3,1.39
8,Enemy Controller,YSDS,Common,0.35,1.51
9,Enemy Controller,SDDE,Common,0.35,1.5
10,Enemy Controller,YSKR,Common,0.35,1.42
11,Enemy Controller,SD10,Common,0.49,1.38
12,Enemy Controller,BP01,Starfoil Rare,0.49,1.45
13,Enemy Controller,BP03,Shatterfoil Rare,0.49,1.63
14,Enemy Controller,DPBC,Common,0.49,1.55
15,Enemy Controller,HAC1,Common,0.49,1.41
16,Enemy Controller,LDK2,Common,0.57,1.19
17,Enemy Controller,5DS3,Common,0.67,1.5
18,Enemy Controller,BP02,Mosaic Rare,0.98,1.47
19,Enemy Controller,PGL2,Gold Rare,0.99,2.93
20,Enemy Controller,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.5
21,Enemy Controller,GLD3,Gold Rare,2.05,3.33
22,Enemy Controller,CP01,Rare,2.62,5.31
23,Enemy Controller,LCKC,Secret Rare,3.0,7.06
24,Enemy Controller,DLDI,Common,4.99,7.53
25,Enemy Controller,AST-,Ultra Rare,6.5,19.36
26,Enemy Controller,DR2-,Super Rare,7.75,33.17
27,Enemy Controller,DT02,Duel Terminal Rare Parallel Rare,10.0,12.05
0,Nowru Aries the Vernal Dragon,BACH,Common,0.33,1.72
0,Sunavalon Daphne,LIOV,Common,0.33,1.67
1,Sunavalon Daphne,MP22,Super Rare,0.46,1.15
0,Vision HERO Poisoner,GFP2,Ultra Rare,0.33,1.48
1,Vision HERO Poisoner,BLHR,Ultra Rare,0.35,2.01
0,Vampire Takeover,GFP2,Ultra Rare,0.29,1.58
1,Vampire Takeover,SHSP,Super Rare,0.76,3.61
2,Vampire Takeover,MP14,Super Rare,1.04,3.48
0,Master of Oz,SGX1,Common,0.54,1.22
1,Master of Oz,SOD-,Rare,2.47,4.54
2,Master of Oz,SOD-,Ultimate Rare,2.47,4.54
3,Master of Oz,DR3-,Rare,8.5,13.79
0,Salamandra,SGX1,Common,0.54,1.19
1,Salamandra,LDK2,Common,0.99,1.27
2,Salamandra,LCJW,Common,1.37,2.97
3,Salamandra,DDS-,Prismatic Secret Rare,1.55,5.86
4,Salamandra,DL15,Rare,1.89,10.34
5,Salamandra,SDD-,Prismatic Secret Rare,2.25,6.5
0,The Golden Swordsoul,SDAZ,Ultra Rare,0.33,1.22
0,Exosister Elis,GRCR,Super Rare,0.63,1.56
0,Naturia Spiderfang,HAC1,Common,0.42,1.63
1,Naturia Spiderfang,HAC1,Duel Terminal Normal Parallel Rare,1.01,1.68
2,Naturia Spiderfang,HA02,Super Rare,1.09,1.25
3,Naturia Spiderfang,DT02,Duel Terminal Normal Parallel Rare,2.49,2.49
0,Odd-Eyes Wing Dragon,DIFO,Super Rare,1.02,1.98
0,Monster Rebirth,BACH,Common,0.33,1.68
0,Rare Fish,GFP2,Ultra Rare,0.33,1.58
1,Rare Fish,OP03,Short Print,1.95,5.09
0,"Primal Dragon, the Primordial",GFP2,Ultra Rare,0.54,1.76
0,Elemental HERO Darkbright,SGX1,Common,0.54,1.43
1,Elemental HERO Darkbright,LCGX,Super Rare,2.33,3.97
2,Elemental HERO Darkbright,TAEV,Ultra Rare,2.52,5.04
3,Elemental HERO Darkbright,TAEV,Ultimate Rare,2.52,5.04
4,Elemental HERO Darkbright,DT04,Duel Terminal Normal Parallel Rare,5.77,7.38
0,Despian Quaeritis,MP22,Prismatic Secret Rare,0.99,1.7
1,Despian Quaeritis,DAMA,Ultra Rare,1.87,3.77
0,Exosister Martha,POTE,Secret Rare,4.68,12.25
1,Exosister Martha,POTE,Starlight Rare,4.68,11.86
0,Droll & Lock Bird,TAMA,Rare,1.25,3.12
1,Droll & Lock Bird,STBL,Rare,1.67,9.53
2,Droll & Lock Bird,TAMA,Collector's Rare,1.95,3.16
3,Droll & Lock Bird,SR08,Common,2.93,5.69
4,Droll & Lock Bird,MAGO,Premium Gold Rare,3.76,7.26
5,Droll & Lock Bird,OP01,Super Rare,4.97,16.9
6,Droll & Lock Bird,LCKC,Ultra Rare,9.99,16.22
7,Droll & Lock Bird,OP08,Ultimate Rare,139.69,182.77
0,Flying Red Carp,DAMA,Common,0.25,1.74
1,Flying Red Carp,MP22,Common,0.25,1.12
0,War Rock Skyler,BLVO,Common,0.33,1.63
1,War Rock Skyler,MP22,Ultra Rare,0.48,1.14
0,Tearlaments Havnis,POTE,Common,0.5,1.53
0,Rikka Princess,POTE,Common,0.5,1.55
0,Heavymetalfoes Amalgam,BLVO,Common,0.33,1.61
1,Heavymetalfoes Amalgam,MP22,Rare,0.54,1.14
0,Naturia Vein,HAC1,Common,0.25,1.22
1,Naturia Vein,HA02,Super Rare,0.49,1.57
2,Naturia Vein,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.24
3,Naturia Vein,DT02,Duel Terminal Normal Parallel Rare,9.95,21.61
0,Etoile Cyber,SGX1,Common,0.54,1.15
1,Etoile Cyber,DPDG,Common,0.57,1.74
2,Etoile Cyber,EEN-,Common,0.99,1.22
3,Etoile Cyber,DR04,Common,1.24,3.24
0,Heroic Envoy,DIFO,Super Rare,0.62,1.65
0,Soul Energy MAX!!!,MP22,Ultra Rare,0.99,1.38
0,Yamatako Orochi,DIFO,Common,0.64,1.95
0,Beetrooper Scout Buggy,MP22,Rare,0.29,1.23
1,Beetrooper Scout Buggy,DAMA,Secret Rare,1.25,4.78
2,Beetrooper Scout Buggy,DAMA,Ultra Rare,10.5,15.88
0,Don Zaloog,SGX1,Common,0.65,1.5
1,Don Zaloog,SGX1,Secret Rare,1.19,1.52
2,Don Zaloog,SBTK,Ultra Rare,3.77,5.55
3,Don Zaloog,GLD5,Common,3.95,10.09
4,Don Zaloog,RP02,Rare,3.99,5.83
5,Don Zaloog,PGD-,Ultra Rare,4.09,8.66
6,Don Zaloog,DB2-,Super Rare,4.29,7.63
7,Don Zaloog,GLD1,Gold Rare,4.47,7.53
8,Don Zaloog,LART,Ultra Rare,149.99,149.99
0,Naturia Cosmobeet,HAC1,Common,0.25,1.62
1,Naturia Cosmobeet,HAC1,Duel Terminal Normal Parallel Rare,0.71,1.7
2,Naturia Cosmobeet,HA02,Super Rare,0.79,1.67
3,Naturia Cosmobeet,DT02,Duel Terminal Normal Parallel Rare,3.56,8.89
0,Branded in High Spirits,MP22,Common,0.54,1.2
1,Branded in High Spirits,BODE,Super Rare,1.84,3.37
0,Zubababancho Gagagacoat,LED6,Rare,0.41,2.23
1,Zubababancho Gagagacoat,LDS3,Common,0.54,1.18
0,War Rock Medium,DIFO,Common,0.41,1.75
0,Allure of Darkness,SDGU,Common,1.4,3.19
1,Allure of Darkness,SDPD,Common,1.49,3.48
2,Allure of Darkness,SDMA,Common,1.5,3.8
3,Allure of Darkness,SR06,Common,1.54,3.98
4,Allure of Darkness,BROL,Ultra Rare,1.79,3.09
5,Allure of Darkness,SDSH,Common,1.84,3.28
6,Allure of Darkness,DASA,Super Rare,1.99,4.01
7,Allure of Darkness,DESO,Super Rare,2.19,4.26
8,Allure of Darkness,OP01,Common,2.33,3.91
9,Allure of Darkness,RGBT,Super Rare,2.69,5.16
10,Allure of Darkness,SS05,Common,5.97,8.9
11,Allure of Darkness,PTDN,Ultimate Rare,7.78,16.84
12,Allure of Darkness,PTDN,Ultra Rare,8.78,16.13
13,Allure of Darkness,STP3,Ultra Rare,33.97,44.77
0,Runick Allure,TAMA,Rare,0.5,1.84
0,Guardian Chimera,BACH,Secret Rare,50.0,59.56
0,Dark Spirit of Banishment,LDS3,Common,0.49,1.32
1,Dark Spirit of Banishment,LED5,Super Rare,2.0,3.09
0,Wild Fire,FOTB,Common,0.25,1.29
1,Wild Fire,SGX1,Common,0.25,1.15
0,Divine Dragon Titanomakhia,DIFO,Common,0.41,1.83
0,Elemental HERO Bladedge,SDHS,Common,0.25,1.3
1,Elemental HERO Bladedge,SGX1,Common,0.25,1.2
2,Elemental HERO Bladedge,SGX2,Common,0.25,1.17
3,Elemental HERO Bladedge,DP03,Rare,0.3,1.55
4,Elemental HERO Bladedge,YSDJ,Common,0.35,1.64
5,Elemental HERO Bladedge,LCGX,Common,0.35,1.48
6,Elemental HERO Bladedge,EEN-,Super Rare,0.88,1.77
7,Elemental HERO Bladedge,YSD-,Ultra Rare,1.17,1.73
8,Elemental HERO Bladedge,EEN-,Ultimate Rare,1.24,1.78
9,Elemental HERO Bladedge,DR04,Super Rare,18.98,43.14
10,Elemental HERO Bladedge,MF03,Normal Parallel Rare,2062.98,2062.98
0,Trap Trick,TAMA,Rare,0.29,1.84
1,Trap Trick,MGED,Rare,0.99,1.85
2,Trap Trick,TAMA,Collector's Rare,1.03,1.99
3,Trap Trick,SR10,Common,1.34,2.31
4,Trap Trick,SESL,Super Rare,1.77,2.85
5,Trap Trick,MP19,Ultra Rare,2.83,4.68
6,Trap Trick,SOFU,Secret Rare,13.89,19.42
0,Buzzsaw Shark,LED9,Common,0.4,1.8
1,Buzzsaw Shark,MP21,Common,0.64,1.72
2,Buzzsaw Shark,ETCO,Common,0.8,1.71
0,Brigrand the Glory Dragon,MP21,Rare,0.54,1.76
1,Brigrand the Glory Dragon,SDAZ,Common,0.54,1.13
2,Brigrand the Glory Dragon,PHRA,Ultra Rare,1.99,3.18
0,Hidden Armory,GRCR,Rare,0.41,1.67
1,Hidden Armory,SBCB,Common,0.54,1.71
2,Hidden Armory,INCH,Super Rare,0.67,1.27
3,Hidden Armory,SDWS,Common,1.18,1.43
4,Hidden Armory,AP01,Super Rare,1.98,3.67
0,Tearlaments Sulliek,POTE,Common,0.33,1.55
0,Neo Flamvell Shaman,HAC1,Common,0.42,1.63
1,Neo Flamvell Shaman,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.69
2,Neo Flamvell Shaman,DT04,Duel Terminal Normal Parallel Rare,1.0,1.0
3,Neo Flamvell Shaman,HA04,Super Rare,1.03,1.24
0,Labrynth Chandraglier,TAMA,Rare,0.53,1.82
0,"Gizmek Naganaki, the Sunrise Signaler",MP22,Common,0.5,1.15
1,"Gizmek Naganaki, the Sunrise Signaler",DAMA,Ultra Rare,1.0,2.43
0,Branded in Central Dogmatika,POTE,Common,0.48,1.57
0,Smoke Mosquito,BACH,Common,0.33,1.73
0,Crystal Bond,SDCB,Ultra Rare,0.25,1.31
1,Crystal Bond,LDS1,Ultra Rare,2.48,4.8
2,Crystal Bond,LED2,Ultra Rare,14.99,25.32
0,King's Knight,KICO,Rare,0.42,1.67
1,King's Knight,KICO,Collector's Rare,0.43,1.74
2,King's Knight,DPYG,Common,0.57,1.25
3,King's Knight,DPBC,Common,0.57,1.28
4,King's Knight,YGLD,Common,0.57,1.16
5,King's Knight,YGLD,Common,0.57,1.18
6,King's Knight,EEN-,Rare,0.99,1.47
7,King's Knight,SDMY,Common,0.99,1.22
8,King's Knight,EEN-,Ultimate Rare,1.16,1.35
9,King's Knight,STP3,Common,1.73,2.01
10,King's Knight,SBLS,Super Rare,2.49,3.37
11,King's Knight,LCYW,Ultra Rare,4.79,11.46
12,King's Knight,DR04,Rare,10.75,14.6
0,H - Heated Heart,SGX2,Common,0.25,1.17
1,H - Heated Heart,EOJ-,Common,0.3,1.2
2,H - Heated Heart,LCGX,Common,0.35,1.32
3,H - Heated Heart,LDS3,Common,0.54,1.16
4,H - Heated Heart,DR04,Common,0.79,1.67
5,H - Heated Heart,DP03,Common,0.99,1.26
6,H - Heated Heart,SDHS,Common,1.09,1.21
7,H - Heated Heart,RYMP,Secret Rare,1.29,1.71
0,Fusion Recovery,CRV-,Common,0.25,1.53
1,Fusion Recovery,SGX1,Common,0.25,1.36
2,Fusion Recovery,LCGX,Common,0.35,1.93
3,Fusion Recovery,RYMP,Common,0.35,1.47
4,Fusion Recovery,SBAD,Common,0.35,1.33
5,Fusion Recovery,DR04,Common,0.68,2.05
6,Fusion Recovery,FUEN,Super Rare,0.99,1.77
0,Therion Charge,DIFO,Super Rare,0.39,1.24
0,Sangan,SDGU,Common,0.35,1.8
1,Sangan,TOCH,Rare,0.64,1.53
2,Sangan,SYE-,Common,0.69,1.58
3,Sangan,SDJ-,Common,0.73,1.47
4,Sangan,YS12,Common,0.88,1.74
5,Sangan,YS17,Common,0.98,2.01
6,Sangan,MRD-,Rare,0.99,2.16
7,Sangan,DPRP,Common,1.0,1.85
8,Sangan,LDK2,Common,1.13,1.48
9,Sangan,LDS3,Ultra Rare,1.18,1.84
10,Sangan,MRD-,Rare,1.91,5.56
11,Sangan,DB2-,Rare,2.14,3.76
12,Sangan,MRD-,Rare,6.61,7.29
13,Sangan,GLD2,Gold Rare,6.79,14.07
14,Sangan,HL2-,Ultra Parallel Rare,12.44,24.05
15,Sangan,TU06,Ultra Rare,15.84,35.59
16,Sangan,LCYW,Secret Rare,19.44,38.89
17,Sangan,DLG1,Super Rare,23.85,32.0
18,Sangan,RP01,Super Rare,50.0,88.54
0,Runick Golden Droplet,TAMA,Super Rare,0.52,1.74
0,Swordsoul Strife,BACH,Common,0.33,1.72
0,Navy Dragon Mech,DIFO,Super Rare,0.5,1.7
0,Branded Loss,DIFO,Common,0.33,1.74
0,Windwitch - Freeze Bell,MP22,Common,0.46,1.12
1,Windwitch - Freeze Bell,BLVO,Ultra Rare,1.24,1.67
0,Quick Booster,TAMA,Rare,0.33,1.68
1,Quick Booster,DASA,Super Rare,0.75,1.25
2,Quick Booster,CBLZ,Ultimate Rare,1.22,1.56
3,Quick Booster,CBLZ,Ultra Rare,1.22,1.57
0,Rare Value,RYMP,Common,0.25,1.37
1,Rare Value,SGX1,Common,0.25,1.18
2,Rare Value,SDCB,Common,0.25,1.15
3,Rare Value,OP07,Common,0.35,1.84
4,Rare Value,LCGX,Super Rare,0.99,1.91
5,Rare Value,LDS1,Common,0.99,1.72
6,Rare Value,FOTB,Ultra Rare,2.25,5.4
7,Rare Value,FOTB,Ultimate Rare,2.84,20.58
0,Changshi the Spiridao,DIFO,Super Rare,0.77,1.4
0,Crystal Beast Cobalt Eagle,FOTB,Common,0.25,1.35
1,Crystal Beast Cobalt Eagle,SDCB,Common,0.25,1.13
2,Crystal Beast Cobalt Eagle,DP07,Common,0.35,1.38
3,Crystal Beast Cobalt Eagle,SGX1,Common,0.54,1.17
4,Crystal Beast Cobalt Eagle,LDS1,Common,0.64,1.26
5,Crystal Beast Cobalt Eagle,LCGX,Common,0.99,1.5
6,Crystal Beast Cobalt Eagle,RYMP,Super Rare,2.99,5.26
0,Amanokujaki,BLVO,Common,0.25,1.69
1,Amanokujaki,MP22,Rare,0.54,1.18
0,Silvervine Senri,BACH,Common,0.33,1.65
0,Destiny End Dragoon,SGX1,Common,0.54,1.32
1,Destiny End Dragoon,LEHD,Common,0.57,1.24
2,Destiny End Dragoon,DESO,Super Rare,0.67,1.44
3,Destiny End Dragoon,LCGX,Super Rare,0.99,1.76
4,Destiny End Dragoon,LODT,Ultra Rare,3.94,5.89
5,Destiny End Dragoon,LODT,Ultimate Rare,3.94,5.21
0,Sanwitch,GFP2,Ultra Rare,0.48,1.65
1,Sanwitch,SOD-,Common,0.99,1.67
2,Sanwitch,DR3-,Common,2.25,4.51
0,Memory Loss,SGX1,Common,0.25,1.17
1,Memory Loss,LTGY,Common,0.35,1.22
2,Memory Loss,BP03,Common,0.35,1.32
3,Memory Loss,MP14,Common,0.35,1.27
4,Memory Loss,BPW2,Common,0.35,1.25
5,Memory Loss,BP03,Shatterfoil Rare,0.69,1.28
6,Memory Loss,WGRT,Common,4.08,4.08
0,Cyber Valley,SGX1,Common,0.54,1.17
1,Cyber Valley,SDCS,Common,0.56,1.8
2,Cyber Valley,BP02,Rare,0.65,1.34
3,Cyber Valley,SDCR,Common,0.65,1.28
4,Cyber Valley,LEDD,Common,0.83,1.23
5,Cyber Valley,SDMM,Common,0.99,1.31
6,Cyber Valley,BP01,Common,0.99,1.39
7,Cyber Valley,BP01,Starfoil Rare,1.09,1.4
8,Cyber Valley,BP02,Mosaic Rare,1.13,1.33
9,Cyber Valley,PTDN,Super Rare,1.79,5.85
10,Cyber Valley,LCGX,Ultra Rare,4.0,10.05
0,Mad Mauler,DIFO,Common,0.41,1.71
0,Water Enchantress of the Temple,GRCR,Ultra Rare,13.99,21.63
1,Water Enchantress of the Temple,GRCR,Collector's Rare,15.2,21.74
2,Water Enchantress of the Temple,OP19,Ultimate Rare,32.0,39.95
0,Breath of Resurrection,GRCR,Super Rare,0.41,1.54
0,Icejade Cradle,MP22,Common,0.25,1.15
1,Icejade Cradle,BODE,Super Rare,0.54,1.43
0,Pot of Extravagance,SDAZ,Common,1.58,3.31
1,Pot of Extravagance,MGED,Premium Gold Rare,1.99,4.1
2,Pot of Extravagance,MP20,Prismatic Secret Rare,4.99,12.61
3,Pot of Extravagance,TOCH,Ultra Rare,5.91,10.38
4,Pot of Extravagance,SAST,Secret Rare,5.98,19.64
5,Pot of Extravagance,TOCH,Collector's Rare,7.33,10.64
0,Tri-Brigade Rendezvous,BLVO,Common,0.33,1.7
1,Tri-Brigade Rendezvous,MP22,Common,0.54,1.12
0,Spirit of Flames,SGX1,Common,0.54,1.16
1,Spirit of Flames,LON-,Common,0.61,1.27
2,Spirit of Flames,SDOK,Common,1.0,1.33
3,Spirit of Flames,LON-,Common,1.99,1.99
4,Spirit of Flames,LON-,Common,2.25,2.25
0,Necro Fusion,SOFU,Common,0.25,1.85
1,Necro Fusion,SDAZ,Common,0.25,1.16
2,Necro Fusion,MP19,Common,0.35,1.74
3,Necro Fusion,CYHO,Super Rare,0.69,2.65
4,Necro Fusion,SDSH,Common,0.99,1.81
0,Dogmatika Genesis,BLVO,Common,0.25,1.7
1,Dogmatika Genesis,MP22,Ultra Rare,0.39,1.17
0,Synchro Chase,LDS3,Common,0.54,1.16
1,Synchro Chase,LED6,Ultra Rare,1.45,2.12
0,Crystron Halqifibrax,GFP2,Ultra Rare,1.0,3.17
1,Crystron Halqifibrax,DUOV,Ultra Rare,1.99,4.7
2,Crystron Halqifibrax,OP15,Ultimate Rare,29.99,45.21
0,Fusion Recycling Plant,HISU,Super Rare,0.35,1.81
1,Fusion Recycling Plant,RATE,Rare,0.39,1.53
2,Fusion Recycling Plant,MP17,Rare,0.39,1.97
3,Fusion Recycling Plant,RATE,Ultra Rare,0.49,2.39
4,Fusion Recycling Plant,SBCB,Common,0.54,1.81
5,Fusion Recycling Plant,SDAZ,Common,0.54,1.13
0,Beetrooper Armor Horn,MP22,Common,0.25,1.15
1,Beetrooper Armor Horn,DAMA,Super Rare,0.65,1.52
0,Colonel on C-String,DIFO,Common,0.41,1.87
0,Over Fusion,POTE,Common,0.29,1.56
0,Proxy Horse,GFP2,Ultra Rare,0.66,1.96
0,The Fabled Peggulsus,HAC1,Common,0.42,1.57
1,The Fabled Peggulsus,HA04,Super Rare,0.99,1.27
2,The Fabled Peggulsus,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.62
3,The Fabled Peggulsus,DT04,Duel Terminal Normal Parallel Rare,1.0,1.0
0,Melffy Wally,POTE,Common,0.48,1.59
0,Shock Troops of the Ice Barrier,HAC1,Common,0.42,1.5
1,Shock Troops of the Ice Barrier,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.55
2,Shock Troops of the Ice Barrier,HA03,Super Rare,1.14,1.51
3,Shock Troops of the Ice Barrier,DT03,Duel Terminal Normal Parallel Rare,4.33,4.33
0,Labrynth Barrage,TAMA,Super Rare,0.52,1.69
0,Fabled Topi,HA03,Super Rare,0.25,1.29
1,Fabled Topi,HAC1,Common,0.25,1.55
2,Fabled Topi,HAC1,Duel Terminal Normal Parallel Rare,0.99,1.67
3,Fabled Topi,DT03,Duel Terminal Normal Parallel Rare,5.88,5.88
0,Saion the Vaylantz Archer,TAMA,Rare,0.52,1.75
0,Dark Contract with the Swamp King,GFP2,Ultra Rare,0.5,1.63
1,Dark Contract with the Swamp King,DOCS,Common,0.99,1.46
2,Dark Contract with the Swamp King,MP16,Common,1.12,1.35
3,Dark Contract with the Swamp King,SDPD,Common,1.13,1.37
0,Tearlaments Cryme,POTE,Common,0.48,1.61
0,"Curse of Dragon, the Magical Knight Dragon",DIFO,Super Rare,0.35,1.81
0,Duel Tower,MP22,Prismatic Secret Rare,0.49,1.55
0,Lubellion the Searing Dragon,SDAZ,Ultra Rare,0.67,1.62
0,Dark City,DP05,Common,0.44,1.3
1,Dark City,SGX1,Common,0.54,1.17
2,Dark City,LEHD,Common,0.57,1.81
3,Dark City,POTD,Rare,0.96,1.31
4,Dark City,LCGX,Common,0.99,1.32
5,Dark City,POTD,Ultimate Rare,1.09,1.31
0,XX-clusion,DIFO,Common,0.41,1.81
0,Small World,MP22,Prismatic Secret Rare,2.5,4.8
1,Small World,BODE,Secret Rare,5.49,7.75
0,Cynet Crosswipe,BODE,Common,0.25,1.77
1,Cynet Crosswipe,MP22,Common,0.25,1.12
0,Spright Gamma Burst,POTE,Common,1.02,1.85
0,Icejade Creation Kingfisher,BACH,Super Rare,0.6,1.65
0,Primitive Planet Reichphobia,DIFO,Ultra Rare,4.0,5.73
0,"The Most Distant, Deepest Depths",POTE,Common,0.29,1.65
0,Munin the Runick Wings,TAMA,Super Rare,0.52,1.72
0,Future Fusion,SDCS,Common,0.25,1.61
1,Future Fusion,SGX1,Common,0.25,1.34
2,Future Fusion,LEDD,Common,0.35,1.5
3,Future Fusion,DP04,Common,0.67,1.8
4,Future Fusion,POTD,Rare,0.99,2.24
5,Future Fusion,POTD,Ultimate Rare,1.48,2.11
6,Future Fusion,DUSA,Ultra Rare,1.86,2.44
7,Future Fusion,LCGX,Ultra Rare,1.88,4.11
8,Future Fusion,RYMP,Ultra Rare,1.96,2.86
9,Future Fusion,GLD2,Gold Rare,2.3,6.66
10,Future Fusion,DT06,Duel Terminal Normal Parallel Rare,3.73,4.8
0,Mist Valley Soldier,HAC1,Common,0.25,1.61
1,Mist Valley Soldier,HA01,Secret Rare,0.58,1.62
